iata_code,icao_code,airport_name,city,country_code,latitude,longitude,elevation
NZA,FNZG,Nzagi Airport,Nzagi,AO,-7.716939926149999,21.358200073200003,2431
AKE,FOGA,Akieni Airport,Akieni,GA,-1.13967001438,13.9035997391,1660
BGB,FOGB,Booue Airport,Booue,GA,-0.1075,11.9438,604
KDN,FOGE,Ndende Airport,Ndende,GA,-2.4,11.367,417
FOU,FOGF,Fougamou Airport,Fougamou,GA,-1.278325,10.612497,263
MBC,FOGG,M'Bigou Airport,M'Bigou,GA,-1.893056,11.9125,2346
MGX,FOGI,Moabi Airport,Moabi,GA,-2.455187,10.9358,787
KDJ,FOGJ,Ville Airport,N'Djolé,GA,-0.183,10.75,164
KOU,FOGK,Koulamoutou Mabimbi Airport,Koulamoutou,GA,-1.18461,12.4413,1070
MJL,FOGM,Mouilla Ville Airport,Mouila,GA,-1.84514,11.0567,295
OYE,FOGO,Oyem Airport,Oyem,GA,1.5431100130081177,11.581399917602539,2158
OKN,FOGQ,Okondja Airport,Okondja,GA,-0.665214,13.6731,1325
LBQ,FOGR,Lambarene Airport,Lambarene,GA,-0.704389,10.2457,82
MVX,FOGV,Minvoul Airport,Minvoul,GA,2.152413,12.108044,1969
AWE,FOGW,Alowe Airport,Wonga Wongué Presidential Reserve,GA,-0.545,9.444,600
BMM,FOOB,Bitam Airport,Bitam,GA,2.07564,11.4932,1969
MFF,FOOD,Moanda Airport,Moanda,GA,-1.526558,13.251332,1877
MKB,FOOE,Mekambo Airport,Mekambo,GA,0.976706,13.968462,1673
POG,FOOG,Port Gentil Airport,Port Gentil,GA,-0.7117390036582947,8.754380226135254,13
OMB,FOOH,Omboue Hospital Airport,Omboue,GA,-1.57473,9.26269,33
IGE,FOOI,Tchongorove Airport,Iguela,GA,-1.930801,9.319577,48
MKU,FOOK,Makokou Airport,Makokou,GA,0.5792109966278076,12.890899658203125,1726
LBV,FOOL,Libreville Leon M'ba International Airport,Libreville,GA,0.458600014448,9.412280082699999,39
MZC,FOOM,Mitzic Airport,Mitzic,GA,0.783,11.55,1913
MVB,FOON,M'Vengue El Hadj Omar Bongo Ondimba International Airport,Franceville,GA,-1.6561599969863892,13.437999725341797,1450
LTL,FOOR,Lastourville Airport,Lastourville,GA,-0.826667,12.7486,1585
,FOOS,Sette Cama Airport,Sette Cama,GA,-2.53732,9.76386,10
TCH,FOOT,Tchibanga Airport,Tchibanga,GA,-2.88848,10.955429,269
MYB,FOOY,Mayumba Airport,Mayumba,GA,-3.458372,10.676539,13
FOY,,Foya Airport,Foya,LR,8.3513,-10.2269,1480
PCP,FPPR,Principe Airport,São Tomé & Príncipe,ST,1.66294,7.41174,591
TMS,FPST,São Tomé International Airport,São Tomé,ST,0.378175,6.71215,33
ANO,FQAG,Angoche Airport,Angoche,MZ,-16.18187,39.945217,121
,FQBI,Bilene Airport,Bilene,MZ,-25.265985,33.238598,118
BEW,FQBR,Beira Airport,Beira,MZ,-19.7964,34.9076,33
FXO,FQCB,Cuamba Airport,Cuamba,MZ,-14.815,36.529999,1919
VPY,FQCH,Chimoio Airport,Chimoio,MZ,-19.15130043029785,33.42900085449219,2287
IHC,FQIA,Inhaca Airport,Inhaca,MZ,-25.9971446991,32.929351806599996,10
IBO,FQIB,Ibo Airport,Ibo,MZ,-12.350174,40.602297,27
INH,FQIN,Inhambane Airport,Inhambane,MZ,-23.8764,35.408501,30
VXC,FQLC,Lichinga Airport,Lichinga,MZ,-13.274,35.2663,4505
LFB,FQLU,Lumbo Airport,Lumbo,MZ,-15.0331,40.6717,33
MPM,FQMA,Maputo Airport,Maputo,MZ,-25.920799,32.572601,145
MUD,FQMD,Mueda Airport,Mueda,MZ,-11.6729,39.563099,2789
MZB,FQMP,Mocímboa da Praia Airport,Mocímboa da Praia,MZ,-11.3618,40.3549,89
,FQMR,Marrupa Airport,Marrupa,MZ,-13.2251,37.552101,2480
MNC,FQNC,Nacala Airport,Nacala,MZ,-14.4882,40.7122,410
APL,FQNP,Nampula Airport,Nampula,MZ,-15.105600357055664,39.28179931640625,1444
POL,FQPB,Pemba Airport,Pemba,MZ,-12.993302,40.524867,331
PDD,FQPO,Ponta do Ouro Airport,Ponta do Ouro,MZ,-26.826913,32.838444,92
UEL,FQQL,Quelimane Airport,Quelimane,MZ,-17.855499267578125,36.86909866333008,36
,FQSG,Songo Airport,Songo,MZ,-15.6027,32.773201,2904
TET,FQTT,Chingozi Airport,Tete,MZ,-16.104799270629883,33.640201568603516,525
,FQUG,Ulongwe Airport,Ulongwe,MZ,-14.7046,34.352402,4265
VNX,FQVL,Vilankulo Airport,Vilanculo,MZ,-22.018400192260742,35.31330108642578,46
VJB,FQXA,Xai-Xai Chongoene Airport,Xai-Xai,MZ,-24.895362,33.749896,
,LFTA,La Tranche-sur-Mer ULM,La Tranche-sur-Mer,FR,46.363534,-1.427364,16
,FSAL,Alphonse Airport,Alphonse Island,SC,-7.00478,52.7262,10
,FSAS,Assumption Island Airport,Assumption Island,SC,-9.74222,46.506802,10
,FSDA,D'Arros Island Airport,D'Arros Island,SC,-5.417354,53.295536,10
DES,FSDR,Desroches Airport,Desroches Island,SC,-5.6967,53.6558,10
,FSFA,Farquhar Airport,Farquhar Group,SC,-10.1096,51.176102,10
SEZ,FSIA,Seychelles International Airport,Mahe Island,SC,-4.67434,55.521801,10
FSL,,Fossil Downs Airport,Fossil Downs Station,AU,-18.1321,125.7873,414
,FSMA,Marie-Louise Airport,Marie-Louise Island,SC,-6.177405,53.145429,9
,FSPL,Platte Island Airport,Platte Island,SC,-5.863604,55.384541,9
PRI,FSPP,Praslin Island Airport,Praslin Island,SC,-4.319256,55.691561,10
BDI,FSSB,Bird Island Airport,Bird Island,SC,-3.723683,55.206106,6
DEI,FSSD,Denis Island Airport,Denis Island,SC,-3.802067,55.667439,10
FRK,FSSF,Frégate Island Airport (UNUSABLE),Frégate Island,SC,-4.582785,55.944928,610
,FSSR,Remire Island Airport,Remire Island,SC,-5.11722,53.312199,9
SRH,FTTA,Sarh Airport,Sarh,TD,9.14444,18.374399,1198
OGR,FTTB,Bongor Airport,Bongor,TD,10.288345,15.379561,1076
AEH,FTTC,Abeche Airport,Abeche,TD,13.847,20.844299,1788
MQQ,FTTD,Moundou Airport,Moundou,TD,8.628503,16.074241,1407
,FTTE,Biltine Airport,Biltine,TD,14.551908,20.841834,1680
,FTTF,Fada Airport,Fada,TD,17.19126,21.50353,1788
,FTTG,Goz-Beida Airport,Goz-Beida,TD,12.210946,21.458472,1765
LTC,FTTH,Lai Airport,Lai,TD,9.3979,16.3125,1171
ATV,FTTI,Ati Airport,Ati,TD,13.239778,18.315893,1089
NDJ,FTTJ,N'Djamena International Airport,N'Djamena,TD,12.1337,15.034,968
BKR,FTTK,Bokoro Airport,Bokoro,TD,12.385511,17.070989,984
OTC,FTTL,Bol-Berim Airport,Bol,TD,13.443574,14.739254,955
MVO,FTTM,Mongo Airport,Mongo,TD,12.17048,18.675642,1414
AMC,FTTN,Am Timan Airport,Am Timan,TD,11.0340003967,20.274000167799997,1420
PLF,FTTP,Pala Airport,Pala,TD,9.37806,14.925,1532
,FTTR,Zouar Airport,Zouar,TD,20.44813,16.57185,2655
OUT,FTTS,Bousso Airport,Bousso,TD,10.483,16.716999,1099
AMO,FTTU,Mao Airport,Mao,TD,14.1456,15.3144,1072
FYT,FTTY,Faya-Largeau Airport,Faya-Largeau,TD,17.917101,19.111099,771
,FTTZ,Bardai Zougra Airport,Bardai Zougra,TD,21.448426,17.053271,3524
FUB,,Fulleborn Airport,Fulleborn,PG,-6.1518,150.6264,36
BZH,,Bumi Hills Airport,Bumi,ZW,-16.816485,28.344786,1650
BUQ,FVJN,Joshua Mqabuko Nkomo International Airport,Bulawayo,ZW,-20.021254,28.626296,4359
,FVCD,Chirundu Airport,Chirundu,ZW,-15.998082,28.899056,1310
CHJ,FVCH,Chipinge Airport,Chipinge,ZW,-20.206699,32.6283,3720
,FVCN,Centenary Airport,,ZW,-16.7341,31.122,4058
,FVCP,Charles Prince Airport,Harare,ZW,-17.7516,30.9247,4845
BFO,FVCZ,Buffalo Range Airport,Chiredzi,ZW,-21.008101,31.5786,1421
VFA,FVFA,Victoria Falls International Airport,Victoria Falls,ZW,-18.09589958190918,25.839000701904297,3490
,FVFG,Fothergill Airport,Fothergill Island,ZW,-16.704523,28.660112,1630
,FVGG,Gachegache Airport,Gache Gache,ZW,-16.748077,28.930312,1665
,FVGR,Grand Reef Airport,Mutare,ZW,-18.9775,32.450802,3333
HRE,,Robert Gabriel Mugabe International Airport,Harare,ZW,-17.931801,31.0928,4887
KAB,FVKB,Kariba International Airport,Kariba,ZW,-16.5198,28.885,1706
,FVKK,Kwekwe Airport,Kwekwe,ZW,-18.9333,29.8428,4000
,FVMA,Marondera Airport,Marondera,ZW,-18.183001,31.466999,5370
,FVMD,Mount Darwin Airport,,ZW,-16.769199,31.559799,3240
MJW,FVMH,Mahenye Airport,Gonarezhou National Park,ZW,-21.231,32.3336,930
,FVMI,Mubayira Airport,Mubayira,ZW,-18.316966,30.586681,4102
,FVML,Mlibizi Airstrip,Mlibizi,ZW,-17.9604,27.1184,1980
,FVMT,Mutoko Airport,Mutoko,ZW,-17.4319,32.184502,3950
UTA,FVMU,Mutare Airport,Mutare,ZW,-18.997499465942,32.627201080322,3410
MVZ,FVMV,Masvingo International Airport,Masvingo,ZW,-20.0553,30.8591,3595
,FVOT,Kotwa Airport,,ZW,-16.9848,32.672699,2450
,FVRF,Rifa Airstrip,Hurungwe,ZW,-16.31318,28.898235,1350
,FVSH,Zvishavane Airport,Zvishavane,ZW,-20.289499,30.0882,3012
,FVTD,Tinfields Airport,Tinfields,ZW,-19.941665,31.425944,3600
GWE,FVTL,Gweru - Thornhill Air Base,Gweru,ZW,-19.436718,29.861945,4680
HWN,FVWN,Hwange National Park Airport,Gwayi River Farms,ZW,-18.6299,27.021,3543
WKI,FVWT,Hwange (Town) Airport,Hwange,ZW,-18.362967,26.519791,2500
CEH,FWCD,Chelinda Malawi Airport,,MW,-10.55,33.799999,7759
BLZ,FWCL,Chileka International Airport,Blantyre,MW,-15.679100036621094,34.9739990234375,2555
CMK,FWCM,Club Makokola Airport,Club Makokola,MW,-14.306483,35.131477,1587
,FWCS,Ntchisi Airport,Ntchisi,MW,-13.3758,33.864498,4301
,FWCT,Chitipa Airport,Chitipa,MW,-9.7,33.266998,4270
DWA,FWDW,Dwangwa Airport,Dwangwa,MW,-12.517527,34.131877,1605
KGJ,FWKA,Karonga Airport,Karonga,MW,-9.953571,33.893264,1765
KBQ,FWKG,Kasungu Airport,Kasungu,MW,-13.0146,33.468601,3470
LLW,FWKI,Kamuzu International Airport,Lumbadzi,MW,-13.7894,33.780998,4035
,FWLE,Old Lilongwe Airport,Lilongwe,MW,-13.966,33.701801,3722
LIX,FWLK,Likoma Island Airport,Likoma Island,MW,-12.079787,34.736253,1600
,FWLP,Lifupa Airport,Lifupa,MW,-13.05,33.150002,3326
,FWMC,Mchinji Airport,Mchinji,MW,-13.8,32.900002,3901
MYZ,FWMY,Monkey Bay Airport,Monkey Bay,MW,-14.083600044299999,34.9197006226,1580
,FWSJ,Nsanje Airport,Nsanje,MW,-16.921115,35.25269,200
LMB,FWSM,Salima Airport,Salima,MW,-13.755893,34.584188,1688
,FWSU,Nchalo Sucoma Airport,Nchalo,MW,-16.269338,34.877216,230
ZZU,FWUU,Mzuzu Airport,Mzuzu,MW,-11.4447,34.011799,4115
,FWZA,Zomba Airport,Zomba,MW,-15.386309,35.383575,2650
LEF,FXLK,Lebakeng Airport,Lebakeng,LS,-29.8908,28.6556,6000
LRB,FXLR,Leribe Airport,Leribe,LS,-28.8556,28.052799,5350
LES,FXLS,Lesobeng Airport,Lesobeng,LS,-29.755583,28.357054,7130
MSG,FXMA,Matsaile Airport,Matsaile,LS,-29.840562,28.77668,6200
MFC,FXMF,Mafeteng Airport,Mafeteng,LS,-29.8011,27.243601,5350
MKH,FXMK,Mokhotlong Airport,Mokhotlong,LS,-29.281799,29.0728,7200
MSU,FXMM,Moshoeshoe I International Airport,Mazenod,LS,-29.462299,27.5525,5348
,FXMU,Mejametalana Air Base,Foso,LS,-29.302799,27.502928,5105
NKU,FXNK,Nkaus Airport,Nkaus,LS,-30.021699905396,28.196899414062,5621
PEL,FXPG,Pelaneng Airport,Pelaneng,LS,-29.088056,28.497222,7200
UTG,FXQG,Quthing Airport,Quthing,LS,-30.407499,27.6933,5350
UNE,FXQN,Qacha's Nek Airport,Qacha's Nek,LS,-30.1117,28.6719,6100
SHK,FXSH,Sehonghong Airport,Sehonghong,LS,-29.731088,28.767945,6500
SKQ,FXSK,Sekakes Airport,Sekakes,LS,-30.0389,28.3703,5700
SOK,FXSM,Semonkong Airport,Semonkong,LS,-29.8386,28.059999,7200
SHZ,FXSS,Seshutes Airport,Seshutes,LS,-29.267599,28.552299,7000
THB,FXTA,Thaba-Tseka Airport,Thaba-Tseka,LS,-29.5228,28.615801,7500
TKO,FXTK,Tlokoeng Airport,Tlokoeng,LS,-29.233,28.882999,7000
AIW,FYAA,Ai-Ais Airport,Ai-Ais,NA,-27.995,17.5966,2000
ADI,FYAR,Arandis Airport,Arandis,NA,-22.461875,14.979322,1905
,FYAS,Aus Airport,Aus,NA,-26.668127,16.29312,4856
,FYBC,Bethanien Airport,Bethanien,NA,-26.5448,17.1816,3260
,FYEN,Eenhana Airport,Eenhana,NA,-17.483,16.322001,3660
GOG,FYGB,Gobabis Airport,Gobabis,NA,-22.5044,18.973101,4731
GFY,FYGF,Grootfontein Airport,Grootfontein,NA,-19.6022,18.1227,4636
HAL,FYHI,Halali Airport,Halali,NA,-19.0285,16.4585,3639
,FYHV,Hartmann Valley Airstrip,Otjinhungwa,NA,-17.377134,12.254745,2045
,FYKA,Karibib Airport,Karibib,NA,-21.847799,15.9028,3829
KAS,FYKB,Karasburg Airport,Karasburg,NA,-28.0297,18.7385,3275
,FYKJ,Kamanjab Airport,Kamanjab,NA,-19.520599,14.8233,4259
MPA,FYKM,Katima Mulilo Airport,Mpacha,NA,-17.634258,24.176688,3144
KMP,FYKT,Keetmanshoop Airport,Keetmanshoop,NA,-26.539801,18.111401,3506
LHU,FYLS,Lianshulu Lodge Airstrip,Muneambuanas,NA,-18.116495,23.39346,3143
LUD,FYLZ,Luderitz Airport,Luderitz,NA,-26.687400817871094,15.242899894714355,457
MJO,FYME,Mount Etjo Airport,Mount Etjo Safari Lodge,NA,-21.0233001709,16.4528007507,5000
MQG,FYMG,Midgard Airport,Midgard,NA,-22.0106,17.37,5125
,FYML,Mariental Airport,Mariental,NA,-24.6054,17.9254,3650
OKU,FYMO,Mokuti Lodge Airport,Mokuti Lodge,NA,-18.812799,17.059401,3665
NNI,FYNA,Namutoni Airport,Namutoni,NA,-18.8064,16.9272,3579
OGV,FYNG,Ongava Lodge Airstrip,Ombika,NA,-19.328533,15.915003,3740
OND,FYOA,Ondangwa Airport,Ondangwa,NA,-17.878201,15.9526,3599
OMG,FYOE,Omega Airport,Omega,NA,-18.0303,22.189699,3346
OMD,FYOG,Oranjemund Airport,Oranjemund,NA,-28.5847,16.446699,14
,FYOJ,Outjo Airport,Outjo,NA,-20.0753,16.124701,4334
OKF,FYOO,Okaukuejo Airport,Okaukuejo,NA,-19.1492,15.9119,3911
OPW,FYOP,Opuwa Airport,Opuwa,NA,-18.061424,13.85047,3770
OHI,FYOS,Oshakati Airport,Oshakati,NA,-17.797,15.6993,3616
OTJ,FYOW,Otjiwarongo Airport,Otjiwarongo,NA,-20.4347,16.660801,4859
,FYRC,Ruacana Airport,Ruacana,NA,-17.420601,14.3717,3765
NDU,FYRU,Rundu Airport,Rundu,NA,-17.956499099731,19.719400405884,3627
RHN,FYSA,Skorpion Mine Airport,Rosh Pinah,NA,-27.8764,16.6478,1870
SWP,FYSM,Swakopmund Municipal Aerodrome,Swakopmund,NA,-22.6619,14.5681,207
SZM,FYSS,Sesriem Airport,Sesriem,NA,-24.5128,15.7467,2454
TCY,FYTE,Terrace Bay Airport,Terrace Bay,NA,-19.9713,13.0249,32
,FYTF,Twyfelfontein Airport,Twyfelfontein,NA,-20.54424,14.35879,1772
,FYTK,Tsumkwe Airport,Tsumkwe,NA,-19.584999,20.452801,3780
TSB,FYTM,Tsumeb Airport,Tsumeb,NA,-19.26189994812,17.732500076294,4353
,FYUS,Uis Mine Airport,Uis,NA,-21.230032,14.866888,2644
WVB,FYWB,Walvis Bay Airport,Rooikop,NA,-22.979332,14.647102,299
ERS,FYWE,Eros Airport,Windhoek,NA,-22.612199783325195,17.080400466918945,5575
WDH,FYWH,Hosea Kutako International Airport,Windhoek,NA,-22.4799,17.4709,5640
FIH,FZAA,Ndjili International Airport,Kinshasa,CD,-4.38575,15.4446,1027
NLO,FZAB,Ndolo Airport,N'dolo,CD,-4.32666015625,15.327500343323,915
,FZAD,Celo Zongo Airport,Celo Zongo,CD,-4.790881,14.905695,1660
MNB,FZAG,Muanda Airport,Muanda,CD,-5.930637,12.351334,89
,FZAH,Tshela Airport,Tshela,CD,-4.983,12.933,361
BOA,FZAJ,Boma Airport,Boma,CD,-5.854,13.064,26
LZI,FZAL,Luozi Airport,Luozi,CD,-4.943881,14.123337,722
MAT,FZAM,Tshimpi Airport,Matadi,CD,-5.79961,13.4404,1115
,FZAN,Inga Airport,Inga,CD,-5.530681,13.578766,741
,FZAP,Lukala Airport,Lukala,CD,-5.497948,14.528839,1312
NKL,FZAR,N'Kolo-Fuma Airport,N'Kolo-Fuma,CD,-5.421,14.8169,1476
,FZAW,Kwilu-Ngongo Airport,Kwilu-Ngongo,CD,-5.5,14.7,1296
,FZAY,Mvula Sanda Airport,Mvula Sanda,CD,-5.62788,13.423684,1148
INO,FZBA,Inongo Airport,Inongo,CD,-1.94722,18.285801,1040
,FZBB,Bongimba Airport,Bongimba,CD,-3.407612,20.084124,1476
,FZBD,Oshwe Airport,Oshwe,CD,-3.423012,19.419662,1150
,FZBE,Beno Airport,Beno,CD,-3.6,17.783001,1345
,FZBF,Bonkita Airport,Bonkita,CD,-3.109085,18.786256,931
NIO,FZBI,Nioki Airport,Nioki,CD,-2.717453,17.685735,1043
,FZBJ,Mushie Airport,Mushie,CD,-3.007239,16.925898,1214
,FZBK,Boshwe Airport,Boshwe,CD,-3.06666,18.641701,1181
,FZBL,Djokele Airport,Djokele,CD,-2.970159,17.105026,1007
,FZBN,Malebo Airport,Malebo,CD,-2.46461,16.48034,1411
FDU,FZBO,Bandundu Airport,Bandundu,CD,-3.31132,17.381701,1063
,FZBQ,Bindja Airport,Bindja,CD,-3.379255,19.596348,1201
,FZBS,Semendwa Airport,Semendwa,CD,-3.237609,18.133965,1148
KRZ,FZBT,Kiri Airport,Kiri,CD,-1.499806,18.928456,1013
,FZBU,Ipeke Airport,Ipeke,CD,-2.538084,18.244686,1017
,FZBV,Kutu-Kempili Airport,Kempili,CD,-2.729542,18.106874,984
,FZBW,Basengele Airport,Basengele,CD,-1.861131,17.960973,1309
KKW,FZCA,Kikwit Airport,Kikwit,CD,-5.03577,18.785601,1572
IDF,FZCB,Idiofa Airport,Idiofa,CD,-4.970605,19.57867,2300
,FZCD,Vanga Airport,Vanga,CD,-4.4,18.466999,1312
,FZCF,Kahemba Airport,Kahemba,CD,-7.341012,18.989182,3425
,FZCI,Banga Airport,Banga,CD,-5.458965,20.462208,2493
,FZCK,Kajiji Airport,Kajiji,CD,-7.647706,18.49617,3510
,FZCP,Popokabaka Airport,Popokabaka,CD,-5.739467,16.587489,1575
,FZCR,Busala Airport,Busala,CD,-4.167435,18.698932,1312
,FZCU,Ito Airport,Ito,CD,-3.333,17.466999,1148
MSM,FZCV,Masi Manimba Airport,Masi Manimba,CD,-4.783,17.85,1952
,FZCW,Kikongo Sur Wamba Airport,Kikongo Sur Wamba,CD,-4.267,17.267,1312
,FZCY,Yuki Airport,Yuki,CD,-4.083,19.433001,1398
,FZDA,Malanga Airport,Malanga,CD,-5.533,14.85,1247
,FZDE,Tono Airport,Tono,CD,-6.33422,18.21408,2461
,FZDF,Nzamba Airport,Nzamba,CD,-6.83261,17.69593,2953
,FZDG,Nyanga Airport,Nyanga,CD,-5.965924,20.435936,2231
,FZDJ,Mutena Airport,Mutena,CD,-6.763782,21.159342,2395
,FZDK,Kipata Katika Airport,Kipata Katika,CD,-5.033,17.65,2133
,FZDN,Mongo Wa Kenda Airport,Mongo Wa Kenda,CD,-6.91785,16.91941,1804
,FZDO,Moanza Airport,Moanza,CD,-5.533,17.617001,2297
,FZDP,Mukedi Airport,Mukedi,CD,-5.7,19.767,1804
,FZDQ,Mazelele Airport,Mazelele,CD,-7.283,17.033001,1650
,FZDR,Bokela Airport,Bokela,CD,-1.24741,22.00784,1210
,FZDS,Yasa Bongo Airport,Yasa Bongo,CD,-4.45,17.783001,2008
MDK,FZEA,Mbandaka Airport,Mbandaka,CD,0.0226000007242,18.2887001038,1040
,FZEI,Ingende Airport,Ingende,CD,-0.30953,18.94545,1246
,FZEM,Yembe Moke Airport,Yembe Moke,CD,-4.683,18.216999,1220
BSU,FZEN,Basankusu Airport,Basankusu,CD,1.224789,19.788097,1217
,FZEO,Beongo Airport,Beongo,CD,1.017,20.6,1279
,FZEP,Mentole Airport,Mentole,CD,1.317,20.700001,1295
,FZER,Kodoro Airport,Kodoro,CD,1.283,20.333,1312
LIE,FZFA,Libenge Airport,Libenge,CD,3.626584,18.638477,1125
,FZFC,Engengele Airport,Engengele,CD,2.116575,22.647328,1279
BDT,FZFD,Gbadolite Airport,Gbadolite,CD,4.252745,20.975271,1509
,FZFE,Abumumbazi Airport,Abumumbazi,CD,3.695793,22.150068,1499
,FZFH,Mokaria-Yamoleka Airport,Mokaria-Yamoleka,CD,2.117,23.283001,1378
,FZFJ,Goyongo Airport,Goyongo,CD,4.176768,19.800625,1640
GMA,FZFK,Gemena Airport,Gemena,CD,3.23537,19.771299,1378
KLI,FZFP,Kotakoli Airbase,Kotakoli,CD,4.156991,21.66667,1801
,FZFQ,Mpaka Airport,Mpaka,CD,4.106144,19.230709,1969
,FZFR,Mombongo Airport,Mombongo,CD,1.65,23.15,1476
,FZFS,Karawa Airport,Karawa,CD,3.36156,20.298979,1640
,FZFT,Tandala Airport,Tandala,CD,2.978206,19.351065,1640
BMB,FZFU,Bumba Airport,Bumba,CD,2.183261,22.479572,
,FZFW,Gwaka Airport,Gwaka,CD,2.473384,20.091419,1476
LIQ,FZGA,Lisala Airport,Lisala,CD,2.17066,21.496901,1509
,FZGC,Bolila Airport,Bolila,CD,1.85,23.117001,1279
,FZGE,Binga Airport,Binga,CD,2.36688,20.51299,1468
,FZGF,Bokungu Airport,Bokungu,CD,-0.589819,22.299843,1214
,FZGI,Yalingimba Airport,Yalingimba,CD,2.272462,22.847528,1427
BNB,FZGN,Boende Airport,Boende,CD,-0.286652,20.883551,1168
,FZGT,Boteka Airport,Boteka,CD,-0.317,19.066999,1247
IKL,FZGV,Ikela Airport,Ikela,CD,-1.048109,23.372501,1283
,FZIA,Kisangani Simisini Airport,,CD,0.5175,25.155001,1289
FKI,FZIC,Bangoka International Airport,Kisangani,CD,0.481638997793,25.3379993439,1417
YAN,FZIR,Yangambi Airport,Yangambi,CD,0.783,24.466999,1378
,FZIZ,Lokutu Airport,Lokutu,CD,1.131052,23.602301,1214
,FZJB,Doko Airport,Doko,CD,3.233,29.566999,2874
,FZJC,Dungu-Uye Airport,Dungu,CD,3.597484,28.57674,2378
,FZJD,Doruma Airport,Doruma,CD,4.717158,27.691089,2378
,FZJF,Aba Airport,Aba,CD,3.859556,30.253676,3051
IRP,FZJH,Matari Airport,Isiro,CD,2.82761,27.588301,2438
,FZJI,Watsa Airport,Watsa,CD,2.994577,29.547772,3199
,FZJK,Faradje Airport,Faradje,CD,3.7149,29.71261,2690
,FZJN,Luniemu Airport,Luniemu,CD,-8.208429,24.702759,3272
,FZJR,Kere Kere Airport,Kere Kere,CD,2.731236,30.533323,4429
BUX,FZKA,Bunia Airport,Bunia,CD,1.565743,30.220685,4045
,FZKB,Bambili-Dingila Airport,Bambili-Dingila,CD,3.655191,26.083345,2050
,FZKF,Kilomines Airport,Kilomines,CD,1.817,30.233,4593
,FZKI,Yedi Airport,Yedi,CD,2.033,24.799999,3642
BZU,FZKJ,Buta Zega Airport,Buta,CD,2.818058,24.793997,1378
,FZKN,Aketi Airport,Aketi,CD,2.730399,23.793468,1230
BKY,FZMA,Bukavu Kavumu Airport,Kamakombe,CD,-2.30898,28.8088,5643
RUE,,Rughenda Airfield,Butembo,CD,0.117142,29.312992,5757
,FZMC,Mulungu Airport,Mulungu,CD,-2.975603,27.868892,2400
,FZMD,Nzovu Airport,Nzovu,CD,-2.574118,27.990112,1970
,FZMP,Kimano Ii Airport,Kimano Ii,CD,-4.383,28.35,2461
,FZMW,Shabunda Airport,Shabunda,CD,-2.683,27.333,1837
GOM,FZNA,Goma International Airport,Goma,CD,-1.66617,29.237929,5089
,FZNB,Katale Airport,Katale,CD,-1.30472,29.373899,4589
,FZNC,Rutshuru Airport,Rutshuru,CD,-1.167,29.417,3707
,FZNF,Lubero Airport,Lubero,CD,-0.139505,29.241677,5906
,FZNI,Ishasha Airport,Ishasha,CD,-0.7415,29.6245,3390
BNC,FZNP,Beni Airport,Beni,CD,0.575,29.4739,3517
,FZNQ,Obaye Airport,Obaye,CD,-1.335654,27.728529,2000
,FZNR,Rwindi Airport,Rwindi,CD,-0.796652,29.28966,3412
KND,FZOA,Kindu Airport,Kindu,CD,-2.91917991638,25.915399551399997,1630
,FZOB,Tingi-Tingi Airport,Tingi-Tingi,CD,-0.7625,26.609699,862
,FZOC,Kamisuku Airport,Kalima,CD,-2.55,26.616667,
KLY,FZOD,Kinkungwa Airport,Kalima,CD,-2.578,26.733999,1808
,FZOE,Kampene Airport,Kampene,CD,-3.593609,26.703024,2034
,FZOF,Kiapupe Airport,Kiapupe,CD,-2.9,27.299999,3281
,FZOG,Lulingu Tshionka Airport,Lulingu Tshionka,CD,-2.316583,27.526245,1968
,FZOH,Moga Airport,Moga,CD,-2.467,26.799999,2018
,FZOJ,Obokote Airport,Obokote,CD,-0.85,26.333,1378
,FZOK,Kasongo Airport,Kasongo,CD,-4.524032,26.60023,1785
,FZOO,Kailo Airport,Kailo,CD,-2.633,26.1,1804
PUN,FZOP,Punia Airport,Punia,CD,-1.390698,26.348146,1742
,FZOQ,Punia-Basenge Airport,Punia-Basenge,CD,-1.483139,26.44018,1738
,FZOR,Saulia Airport,Saulia,CD,-1.533,26.533001,1870
,FZOS,Kasese Airport,Kasese,CD,-1.638378,27.084326,1863
,FZOT,Phibraki Airport,Phibraki,CD,-2.933,27.533001,2100
,FZPB,Kamituga Airport,Kamituga,CD,-3.045631,28.167955,3871
,FZPC,Lugushwa Airport,Lugushwa,CD,-3.356858,27.870898,2300
FBM,FZQA,Lubumbashi International Airport,Lubumbashi,CD,-11.5913000107,27.5308990479,4295
PWO,FZQC,Pweto Airport,Pweto,CD,-8.400768,28.926285,3625
,FZQF,Fungurume Airport,Fungurume,CD,-10.530346,26.325903,3855
KEC,FZQG,Kasenga Airport,Kasenga,CD,-10.355228,28.617243,3146
,FZQH,Katwe Airport,Katwe,CD,-10.55,27.85,5577
,FZQJ,Mwadingusha Airport,Mwadingusha,CD,-10.756564,27.215524,3707
KWZ,FZQM,Kolwezi Airport,Kolwezi,CD,-10.7659,25.505699,5007
,FZQN,Mutshatsha Airport,Mutshatsha,CD,-10.56258,24.416771,3806
,FZQP,Kisenge Airport,Kisenge,CD,-10.666955,23.174243,3412
,FZQU,Lubudi Airport,Lubudi,CD,-9.933,26,4541
,FZQV,Mitwaba Airport,Mitwaba,CD,-8.645,27.344999,5240
